operation,file_size(KB),record_size(KB),num_threads,memory_size,time(ms),throughput(KB/ms)
read,64,32,2,8,0.032000,1000.000000
read,64,32,2,8,0.014000,2285.714286
write,256,32,2,8,0.107000,299.065421
write,256,32,2,8,0.051000,627.450980
write,256,32,2,8,0.054000,592.592593
write,256,32,2,8,0.052000,615.384615
write,256,32,2,8,0.052000,615.384615
write,256,32,2,8,0.050000,640.000000
write,256,32,2,8,0.052000,615.384615
write,256,32,2,8,0.052000,615.384615
read,256,32,2,8,0.035000,914.285714
read,256,32,2,8,0.006000,5333.333333
read,256,32,2,8,0.005000,6400.000000
read,256,32,2,8,0.005000,6400.000000
read,256,32,2,8,0.005000,6400.000000
read,256,32,2,8,0.005000,6400.000000
read,256,32,2,8,0.005000,6400.000000
read,256,32,2,8,0.009000,3555.555556
write,256,128,2,8,0.167000,766.467066
write,256,128,2,8,0.113000,1132.743363
read,256,128,2,8,0.041000,3121.951220
read,256,128,2,8,0.017000,7529.411765
write,1024,32,2,8,0.114000,280.701754
write,1024,32,2,8,0.052000,615.384615
write,1024,32,2,8,0.049000,653.061224
write,1024,32,2,8,0.050000,640.000000
write,1024,32,2,8,0.066000,484.848485
write,1024,32,2,8,0.055000,581.818182
write,1024,32,2,8,0.051000,627.450980
write,1024,32,2,8,0.050000,640.000000
write,1024,32,2,8,0.055000,581.818182
write,1024,32,2,8,0.056000,571.428571
write,1024,32,2,8,0.051000,627.450980
write,1024,32,2,8,0.054000,592.592593
write,1024,32,2,8,0.052000,615.384615
write,1024,32,2,8,0.056000,571.428571
write,1024,32,2,8,0.052000,615.384615
write,1024,32,2,8,0.051000,627.450980
write,1024,32,2,8,0.052000,615.384615
write,1024,32,2,8,0.054000,592.592593
write,1024,32,2,8,0.053000,603.773585
write,1024,32,2,8,0.052000,615.384615
write,1024,32,2,8,0.054000,592.592593
write,1024,32,2,8,0.051000,627.450980
write,1024,32,2,8,0.056000,571.428571
write,1024,32,2,8,0.053000,603.773585
write,1024,32,2,8,0.056000,571.428571
write,1024,32,2,8,0.052000,615.384615
write,1024,32,2,8,0.051000,627.450980
write,1024,32,2,8,0.052000,615.384615
write,1024,32,2,8,0.053000,603.773585
write,1024,32,2,8,0.051000,627.450980
write,1024,32,2,8,0.053000,603.773585
write,1024,32,2,8,0.049000,653.061224
read,1024,32,2,8,0.037000,864.864865
read,1024,32,2,8,0.006000,5333.333333
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.006000,5333.333333
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.006000,5333.333333
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.006000,5333.333333
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.006000,5333.333333
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.006000,5333.333333
read,1024,32,2,8,0.017000,1882.352941
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.006000,5333.333333
read,1024,32,2,8,0.006000,5333.333333
read,1024,32,2,8,0.006000,5333.333333
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.006000,5333.333333
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.006000,5333.333333
read,1024,32,2,8,0.005000,6400.000000
read,1024,32,2,8,0.004000,8000.000000
write,1024,128,2,8,0.183000,699.453552
write,1024,128,2,8,0.114000,1122.807018
write,1024,128,2,8,0.112000,1142.857143
write,1024,128,2,8,0.107000,1196.261682
write,1024,128,2,8,0.108000,1185.185185
write,1024,128,2,8,0.105000,1219.047619
write,1024,128,2,8,0.115000,1113.043478
write,1024,128,2,8,0.108000,1185.185185
read,1024,128,2,8,0.052000,2461.538462
read,1024,128,2,8,0.013000,9846.153846
read,1024,128,2,8,0.013000,9846.153846
read,1024,128,2,8,0.013000,9846.153846
read,1024,128,2,8,0.013000,9846.153846
read,1024,128,2,8,0.013000,9846.153846
read,1024,128,2,8,0.013000,9846.153846
read,1024,128,2,8,0.011000,11636.363636
write,1024,512,2,8,0.455000,1125.274725
write,1024,512,2,8,0.368000,1391.304348
read,1024,512,2,8,0.116000,4413.793103
read,1024,512,2,8,0.048000,10666.666667
write,64,32,4,8,0.189000,169.312169
write,64,32,4,8,0.076000,421.052632
read,64,32,4,8,0.033000,969.696970
read,64,32,4,8,0.013000,2461.538462
write,256,32,4,8,0.104000,307.692308
write,256,32,4,8,0.048000,666.666667
write,256,32,4,8,0.052000,615.384615
write,256,32,4,8,0.054000,592.592593
write,256,32,4,8,0.052000,615.384615
write,256,32,4,8,0.053000,603.773585
write,256,32,4,8,0.048000,666.666667
write,256,32,4,8,0.050000,640.000000
read,256,32,4,8,0.036000,888.888889
read,256,32,4,8,0.005000,6400.000000
read,256,32,4,8,0.006000,5333.333333
read,256,32,4,8,0.005000,6400.000000
read,256,32,4,8,0.005000,6400.000000
read,256,32,4,8,0.005000,6400.000000
read,256,32,4,8,0.004000,8000.000000
read,256,32,4,8,0.008000,4000.000000
write,256,128,4,8,0.155000,825.806452
write,256,128,4,8,0.103000,1242.718447
read,256,128,4,8,0.030000,4266.666667
read,256,128,4,8,0.017000,7529.411765
write,1024,32,4,8,0.105000,304.761905
write,1024,32,4,8,0.048000,666.666667
write,1024,32,4,8,0.047000,680.851064
write,1024,32,4,8,0.047000,680.851064
write,1024,32,4,8,0.046000,695.652174
write,1024,32,4,8,0.045000,711.111111
write,1024,32,4,8,0.045000,711.111111
write,1024,32,4,8,0.046000,695.652174
write,1024,32,4,8,0.052000,615.384615
write,1024,32,4,8,0.052000,615.384615
write,1024,32,4,8,0.052000,615.384615
write,1024,32,4,8,0.051000,627.450980
write,1024,32,4,8,0.051000,627.450980
write,1024,32,4,8,0.053000,603.773585
write,1024,32,4,8,0.051000,627.450980
write,1024,32,4,8,0.049000,653.061224
write,1024,32,4,8,0.048000,666.666667
write,1024,32,4,8,0.051000,627.450980
write,1024,32,4,8,0.050000,640.000000
write,1024,32,4,8,0.054000,592.592593
write,1024,32,4,8,0.051000,627.450980
write,1024,32,4,8,0.048000,666.666667
write,1024,32,4,8,0.054000,592.592593
write,1024,32,4,8,0.053000,603.773585
write,1024,32,4,8,0.055000,581.818182
write,1024,32,4,8,0.051000,627.450980
write,1024,32,4,8,0.049000,653.061224
write,1024,32,4,8,0.054000,592.592593
write,1024,32,4,8,0.049000,653.061224
write,1024,32,4,8,0.048000,666.666667
write,1024,32,4,8,0.051000,627.450980
write,1024,32,4,8,0.049000,653.061224
read,1024,32,4,8,0.034000,941.176471
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.017000,1882.352941
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.006000,5333.333333
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.006000,5333.333333
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.005000,6400.000000
read,1024,32,4,8,0.003000,10666.666667
write,1024,128,4,8,0.221000,579.185520
write,1024,128,4,8,0.106000,1207.547170
write,1024,128,4,8,0.109000,1174.311927
write,1024,128,4,8,0.105000,1219.047619
write,1024,128,4,8,0.115000,1113.043478
write,1024,128,4,8,0.110000,1163.636364
write,1024,128,4,8,0.110000,1163.636364
write,1024,128,4,8,0.100000,1280.000000
read,1024,128,4,8,0.043000,2976.744186
read,1024,128,4,8,0.013000,9846.153846
read,1024,128,4,8,0.013000,9846.153846
read,1024,128,4,8,0.012000,10666.666667
read,1024,128,4,8,0.012000,10666.666667
read,1024,128,4,8,0.011000,11636.363636
read,1024,128,4,8,0.011000,11636.363636
read,1024,128,4,8,0.010000,12800.000000
write,1024,512,4,8,0.424000,1207.547170
write,1024,512,4,8,0.370000,1383.783784
read,1024,512,4,8,0.105000,4876.190476
read,1024,512,4,8,0.044000,11636.363636
write,64,32,8,8,0.206000,155.339806
write,64,32,8,8,0.055000,581.818182
read,64,32,8,8,0.024000,1333.333333
read,64,32,8,8,0.011000,2909.090909
write,256,32,8,8,0.110000,290.909091
write,256,32,8,8,0.049000,653.061224
write,256,32,8,8,0.047000,680.851064
write,256,32,8,8,0.049000,653.061224
write,256,32,8,8,0.048000,666.666667
write,256,32,8,8,0.048000,666.666667
write,256,32,8,8,0.048000,666.666667
write,256,32,8,8,0.053000,603.773585
read,256,32,8,8,0.036000,888.888889
read,256,32,8,8,0.005000,6400.000000
read,256,32,8,8,0.006000,5333.333333
read,256,32,8,8,0.005000,6400.000000
read,256,32,8,8,0.005000,6400.000000
read,256,32,8,8,0.005000,6400.000000
read,256,32,8,8,0.005000,6400.000000
read,256,32,8,8,0.009000,3555.555556
write,256,128,8,8,0.157000,815.286624
write,256,128,8,8,0.101000,1267.326733
read,256,128,8,8,0.043000,2976.744186
read,256,128,8,8,0.024000,5333.333333
write,1024,32,8,8,0.107000,299.065421
write,1024,32,8,8,0.048000,666.666667
write,1024,32,8,8,0.045000,711.111111
write,1024,32,8,8,0.047000,680.851064
write,1024,32,8,8,0.045000,711.111111
write,1024,32,8,8,0.046000,695.652174
write,1024,32,8,8,0.057000,561.403509
write,1024,32,8,8,0.053000,603.773585
write,1024,32,8,8,0.052000,615.384615
write,1024,32,8,8,0.052000,615.384615
write,1024,32,8,8,0.048000,666.666667
write,1024,32,8,8,0.051000,627.450980
write,1024,32,8,8,0.051000,627.450980
write,1024,32,8,8,0.052000,615.384615
write,1024,32,8,8,0.051000,627.450980
write,1024,32,8,8,0.048000,666.666667
write,1024,32,8,8,0.047000,680.851064
write,1024,32,8,8,0.053000,603.773585
write,1024,32,8,8,0.051000,627.450980
write,1024,32,8,8,0.052000,615.384615
write,1024,32,8,8,0.051000,627.450980
write,1024,32,8,8,0.051000,627.450980
write,1024,32,8,8,0.054000,592.592593
write,1024,32,8,8,0.050000,640.000000
write,1024,32,8,8,0.052000,615.384615
write,1024,32,8,8,0.052000,615.384615
write,1024,32,8,8,0.049000,653.061224
write,1024,32,8,8,0.053000,603.773585
write,1024,32,8,8,0.051000,627.450980
write,1024,32,8,8,0.051000,627.450980
write,1024,32,8,8,0.054000,592.592593
write,1024,32,8,8,0.050000,640.000000
read,1024,32,8,8,0.042000,761.904762
read,1024,32,8,8,0.007000,4571.428571
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.006000,5333.333333
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.006000,5333.333333
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.016000,2000.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.006000,5333.333333
read,1024,32,8,8,0.006000,5333.333333
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.006000,5333.333333
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.005000,6400.000000
read,1024,32,8,8,0.003000,10666.666667
write,1024,128,8,8,0.159000,805.031447
write,1024,128,8,8,0.103000,1242.718447
write,1024,128,8,8,0.100000,1280.000000
write,1024,128,8,8,0.096000,1333.333333
write,1024,128,8,8,0.097000,1319.587629
write,1024,128,8,8,0.101000,1267.326733
write,1024,128,8,8,0.099000,1292.929293
write,1024,128,8,8,0.100000,1280.000000
read,1024,128,8,8,0.030000,4266.666667
read,1024,128,8,8,0.012000,10666.666667
read,1024,128,8,8,0.011000,11636.363636
read,1024,128,8,8,0.011000,11636.363636
read,1024,128,8,8,0.011000,11636.363636
read,1024,128,8,8,0.011000,11636.363636
read,1024,128,8,8,0.011000,11636.363636
read,1024,128,8,8,0.010000,12800.000000
write,1024,512,8,8,0.365000,1402.739726
write,1024,512,8,8,0.287000,1783.972125
read,1024,512,8,8,0.065000,7876.923077
read,1024,512,8,8,0.039000,13128.205128
write,64,32,16,8,0.176000,181.818182
write,64,32,16,8,0.057000,561.403509
read,64,32,16,8,0.028000,1142.857143
read,64,32,16,8,0.011000,2909.090909
write,256,32,16,8,0.111000,288.288288
write,256,32,16,8,0.052000,615.384615
write,256,32,16,8,0.054000,592.592593
write,256,32,16,8,0.055000,581.818182
write,256,32,16,8,0.052000,615.384615
write,256,32,16,8,0.051000,627.450980
write,256,32,16,8,0.052000,615.384615
write,256,32,16,8,0.051000,627.450980
read,256,32,16,8,0.034000,941.176471
read,256,32,16,8,0.006000,5333.333333
read,256,32,16,8,0.005000,6400.000000
read,256,32,16,8,0.005000,6400.000000
read,256,32,16,8,0.005000,6400.000000
read,256,32,16,8,0.005000,6400.000000
read,256,32,16,8,0.005000,6400.000000
read,256,32,16,8,0.009000,3555.555556
write,256,128,16,8,0.166000,771.084337
write,256,128,16,8,0.109000,1174.311927
read,256,128,16,8,0.050000,2560.000000
read,256,128,16,8,0.017000,7529.411765
write,1024,32,16,8,0.108000,296.296296
write,1024,32,16,8,0.053000,603.773585
write,1024,32,16,8,0.049000,653.061224
write,1024,32,16,8,0.050000,640.000000
write,1024,32,16,8,0.053000,603.773585
write,1024,32,16,8,0.052000,615.384615
write,1024,32,16,8,0.050000,640.000000
write,1024,32,16,8,0.052000,615.384615
write,1024,32,16,8,0.054000,592.592593
write,1024,32,16,8,0.054000,592.592593
write,1024,32,16,8,0.050000,640.000000
write,1024,32,16,8,0.055000,581.818182
write,1024,32,16,8,0.055000,581.818182
write,1024,32,16,8,0.055000,581.818182
write,1024,32,16,8,0.054000,592.592593
write,1024,32,16,8,0.051000,627.450980
write,1024,32,16,8,0.057000,561.403509
write,1024,32,16,8,0.057000,561.403509
write,1024,32,16,8,0.053000,603.773585
write,1024,32,16,8,0.054000,592.592593
write,1024,32,16,8,0.054000,592.592593
write,1024,32,16,8,0.051000,627.450980
write,1024,32,16,8,0.056000,571.428571
write,1024,32,16,8,0.052000,615.384615
write,1024,32,16,8,0.055000,581.818182
write,1024,32,16,8,0.055000,581.818182
write,1024,32,16,8,0.051000,627.450980
write,1024,32,16,8,0.055000,581.818182
write,1024,32,16,8,0.056000,571.428571
write,1024,32,16,8,0.052000,615.384615
write,1024,32,16,8,0.056000,571.428571
write,1024,32,16,8,0.050000,640.000000
read,1024,32,16,8,0.033000,969.696970
read,1024,32,16,8,0.006000,5333.333333
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.006000,5333.333333
read,1024,32,16,8,0.006000,5333.333333
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.004000,8000.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.006000,5333.333333
read,1024,32,16,8,0.016000,2000.000000
read,1024,32,16,8,0.006000,5333.333333
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.004000,8000.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.006000,5333.333333
read,1024,32,16,8,0.006000,5333.333333
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.005000,6400.000000
read,1024,32,16,8,0.004000,8000.000000
write,1024,128,16,8,0.167000,766.467066
write,1024,128,16,8,0.122000,1049.180328
write,1024,128,16,8,0.132000,969.696970
write,1024,128,16,8,0.118000,1084.745763
write,1024,128,16,8,0.111000,1153.153153
write,1024,128,16,8,0.112000,1142.857143
write,1024,128,16,8,0.114000,1122.807018
write,1024,128,16,8,0.110000,1163.636364
read,1024,128,16,8,0.042000,3047.619048
read,1024,128,16,8,0.014000,9142.857143
read,1024,128,16,8,0.012000,10666.666667
read,1024,128,16,8,0.014000,9142.857143
read,1024,128,16,8,0.013000,9846.153846
read,1024,128,16,8,0.012000,10666.666667
read,1024,128,16,8,0.013000,9846.153846
read,1024,128,16,8,0.012000,10666.666667
write,1024,512,16,8,0.433000,1182.448037
write,1024,512,16,8,0.359000,1426.183844
read,1024,512,16,8,0.128000,4000.000000
read,1024,512,16,8,0.055000,9309.090909
write,64,32,32,8,0.214000,149.532710
write,64,32,32,8,0.076000,421.052632
read,64,32,32,8,0.038000,842.105263
read,64,32,32,8,0.015000,2133.333333
write,256,32,32,8,0.147000,217.687075
write,256,32,32,8,0.066000,484.848485
write,256,32,32,8,0.071000,450.704225
write,256,32,32,8,0.065000,492.307692
write,256,32,32,8,0.076000,421.052632
write,256,32,32,8,0.063000,507.936508
write,256,32,32,8,0.070000,457.142857
write,256,32,32,8,0.066000,484.848485
read,256,32,32,8,0.046000,695.652174
read,256,32,32,8,0.008000,4000.000000
read,256,32,32,8,0.007000,4571.428571
read,256,32,32,8,0.006000,5333.333333
read,256,32,32,8,0.007000,4571.428571
read,256,32,32,8,0.007000,4571.428571
read,256,32,32,8,0.006000,5333.333333
read,256,32,32,8,0.012000,2666.666667
write,256,128,32,8,0.226000,566.371681
write,256,128,32,8,0.139000,920.863309
read,256,128,32,8,0.042000,3047.619048
read,256,128,32,8,0.023000,5565.217391
write,1024,32,32,8,0.155000,206.451613
write,1024,32,32,8,0.065000,492.307692
write,1024,32,32,8,0.060000,533.333333
write,1024,32,32,8,0.062000,516.129032
write,1024,32,32,8,0.061000,524.590164
write,1024,32,32,8,0.061000,524.590164
write,1024,32,32,8,0.064000,500.000000
write,1024,32,32,8,0.062000,516.129032
write,1024,32,32,8,0.075000,426.666667
write,1024,32,32,8,0.064000,500.000000
write,1024,32,32,8,0.064000,500.000000
write,1024,32,32,8,0.067000,477.611940
write,1024,32,32,8,0.066000,484.848485
write,1024,32,32,8,0.070000,457.142857
write,1024,32,32,8,0.062000,516.129032
write,1024,32,32,8,0.064000,500.000000
write,1024,32,32,8,0.062000,516.129032
write,1024,32,32,8,0.072000,444.444444
write,1024,32,32,8,0.063000,507.936508
write,1024,32,32,8,0.068000,470.588235
write,1024,32,32,8,0.067000,477.611940
write,1024,32,32,8,0.071000,450.704225
write,1024,32,32,8,0.068000,470.588235
write,1024,32,32,8,0.068000,470.588235
write,1024,32,32,8,0.069000,463.768116
write,1024,32,32,8,0.066000,484.848485
write,1024,32,32,8,0.066000,484.848485
write,1024,32,32,8,0.065000,492.307692
write,1024,32,32,8,0.069000,463.768116
write,1024,32,32,8,0.066000,484.848485
write,1024,32,32,8,0.069000,463.768116
write,1024,32,32,8,0.061000,524.590164
read,1024,32,32,8,0.047000,680.851064
read,1024,32,32,8,0.008000,4000.000000
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.006000,5333.333333
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.006000,5333.333333
read,1024,32,32,8,0.006000,5333.333333
read,1024,32,32,8,0.006000,5333.333333
read,1024,32,32,8,0.006000,5333.333333
read,1024,32,32,8,0.006000,5333.333333
read,1024,32,32,8,0.006000,5333.333333
read,1024,32,32,8,0.006000,5333.333333
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.020000,1600.000000
read,1024,32,32,8,0.006000,5333.333333
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.006000,5333.333333
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.006000,5333.333333
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.006000,5333.333333
read,1024,32,32,8,0.007000,4571.428571
read,1024,32,32,8,0.004000,8000.000000
